SKU,Category,Title,Description,Text,Photo,Price,Quantity,Price Old,Editions,Modifications,External ID,Parent UID,SEO keywords
78d8eb8c-e48d-49fa-be40-992c17e8f893,2250;Груша;Без коллекции;красный,Мда,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B4%D0%B0_78d8eb8c-e48d-49fa-be40-992c17e8f893.jpeg,треш,,,,,78d8eb8c-e48d-49fa-be40-992c17e8f893,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
50f5b8fa-a2aa-46e1-9a5b-6cd6dd371092,2250;Груша;Без коллекции;серый,Мда,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B4%D0%B0_50f5b8fa-a2aa-46e1-9a5b-6cd6dd371092.jpeg,треш,,,,,50f5b8fa-a2aa-46e1-9a5b-6cd6dd371092,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
c3e64c82-b272-444f-9bf1-b7405944d713,фундук;набор;белый;----,Мистер и миссис,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B8%D1%81%D1%82%D0%B5%D1%80%20%D0%B8%20%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D1%81_c3e64c82-b272-444f-9bf1-b7405944d713.jpeg,7000,,,,,c3e64c82-b272-444f-9bf1-b7405944d713,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
9fa5aca0-9f10-4ec9-a71e-eec54d0707ce,фундук;набор;белый;---,Мистер и миссис,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B8%D1%81%D1%82%D0%B5%D1%80%20%D0%B8%20%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D1%81_9fa5aca0-9f10-4ec9-a71e-eec54d0707ce.jpeg,7000,,,,,9fa5aca0-9f10-4ec9-a71e-eec54d0707ce,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
88157546-40cd-4cf0-93df-7fa19efa9637,фундук;набор;белый;--,Мистер и миссис,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B8%D1%81%D1%82%D0%B5%D1%80%20%D0%B8%20%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D1%81_88157546-40cd-4cf0-93df-7fa19efa9637.jpeg,7000,,,,,88157546-40cd-4cf0-93df-7fa19efa9637,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
5e1f4f90-c93b-41a0-a325-aa4a281ba2e6,фундук;набор;белый;-,Мистер и миссис,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B8%D1%81%D1%82%D0%B5%D1%80%20%D0%B8%20%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D1%81_5e1f4f90-c93b-41a0-a325-aa4a281ba2e6.jpeg,7000,,,,,5e1f4f90-c93b-41a0-a325-aa4a281ba2e6,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
16a18173-ea3a-4108-8f61-8308332774a6,фундук;набор;белый,Мистер и миссис,,,https://ikondor.github.io/mawave/output/%D0%9C%D0%B8%D1%81%D1%82%D0%B5%D1%80%20%D0%B8%20%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D1%81_16a18173-ea3a-4108-8f61-8308332774a6.jpeg,7000,,,,,16a18173-ea3a-4108-8f61-8308332774a6,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
8dd69b9b-7cf1-4175-9cd7-4d32e063404a,пивная;Для него;бежевый,Мужиковый мужик,,,https://ikondor.github.io/mawave/output/%D0%9C%D1%83%D0%B6%D0%B8%D0%BA%D0%BE%D0%B2%D1%8B%D0%B9%20%D0%BC%D1%83%D0%B6%D0%B8%D0%BA_8dd69b9b-7cf1-4175-9cd7-4d32e063404a.jpeg,2500,,,,,8dd69b9b-7cf1-4175-9cd7-4d32e063404a,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
d84b71ba-b310-4c73-8fb7-a51f5ef9206b,2350;Цилиндр;18+;синий;зелёный,Музыка должна не играть,,,https://ikondor.github.io/mawave/output/%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%20%D0%B4%D0%BE%D0%BB%D0%B6%D0%BD%D0%B0%20%D0%BD%D0%B5%20%D0%B8%D0%B3%D1%80%D0%B0%D1%82%D1%8C_d84b71ba-b310-4c73-8fb7-a51f5ef9206b.jpeg,а хуярить,,,,,d84b71ba-b310-4c73-8fb7-a51f5ef9206b,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
87f674ef-b8ee-4597-9e50-6945c6f0817e,2350;Цилиндр;18+;синий;серый,Музыка должна не играть,,,https://ikondor.github.io/mawave/output/%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%20%D0%B4%D0%BE%D0%BB%D0%B6%D0%BD%D0%B0%20%D0%BD%D0%B5%20%D0%B8%D0%B3%D1%80%D0%B0%D1%82%D1%8C_87f674ef-b8ee-4597-9e50-6945c6f0817e.jpeg,а хуярить,,,,,87f674ef-b8ee-4597-9e50-6945c6f0817e,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
cad374e3-6ae0-4f08-a966-94d9d25b526c,2500;Конус;18+;бежевый,Музыка должна не играть,,,https://ikondor.github.io/mawave/output/%D0%9C%D1%83%D0%B7%D1%8B%D0%BA%D0%B0%20%D0%B4%D0%BE%D0%BB%D0%B6%D0%BD%D0%B0%20%D0%BD%D0%B5%20%D0%B8%D0%B3%D1%80%D0%B0%D1%82%D1%8C_cad374e3-6ae0-4f08-a966-94d9d25b526c.jpeg,а хуярить,,,,,cad374e3-6ae0-4f08-a966-94d9d25b526c,,"Купить кружку, Купить посуду, заказать кружку, закзать посуду, купить кружку ручной работы"
